0.000240
16711680,38.55316,44.94898,38.55307,44.94904,38.55306,44.94916,38.55314,44.94923,38.55323,44.94917,38.55324,44.94905
16711680,38.55584,44.96709,38.55575,44.96715,38.55574,44.96727,38.55582,44.96734,38.55591,44.96728,38.55592,44.96716
16711680,39.37272,48.33682,39.37263,48.33687,39.37262,48.337,39.3727,48.33707,39.37279,48.33702,39.3728,48.33689
16711680,37.53551,45.07356,37.53543,45.07349,37.53534,45.07355,37.53533,45.07367,37.53541,45.07373,37.53551,45.07368
16711680,37.93945,47.54447,37.93936,47.54452,37.93935,47.54464,37.93943,47.54471,37.93952,47.54466,37.93953,47.54453
16711680,38.227,48.2829,38.22691,48.28295,38.22689,48.28307,38.22697,48.28314,38.22706,48.28309,38.22708,48.28297
16711680,38.24285,48.29642,38.24275,48.29647,38.24274,48.2966,38.24282,48.29667,38.24291,48.29662,38.24292,48.29649
16711680,38.24209,48.29615,38.242,48.29621,38.24199,48.29633,38.24207,48.2964,38.24216,48.29635,38.24217,48.29622
16711680,38.22848,48.27158,38.22838,48.27163,38.22837,48.27175,38.22845,48.27183,38.22854,48.27177,38.22855,48.27165
16711680,39.04668,48.07252,39.04659,48.07258,39.04657,48.0727,39.04665,48.07278,39.04675,48.07272,39.04676,48.0726
16711680,37.63395,48.51271,37.63386,48.51276,37.63384,48.51288,37.63392,48.51295,37.63402,48.5129,37.63403,48.51278
16711680,37.80084,48.9093,37.80075,48.90935,37.80073,48.90948,37.80081,48.90955,37.80091,48.9095,37.80092,48.90937
16711680,37.55286,49.1419,37.55277,49.14195,37.55275,49.14208,37.55283,49.14215,37.55292,49.1421,37.55294,49.14197
16711680,37.39066,49.12257,37.39056,49.12262,37.39055,49.12274,37.39063,49.12281,37.39072,49.12276,37.39073,49.12264
16711680,38.05681,46.34277,38.05672,46.34282,38.05671,46.34294,38.05679,46.34301,38.05688,46.34296,38.05689,46.34283
16711680,38.05567,46.32444,38.05558,46.32449,38.05556,46.32462,38.05564,46.32468,38.05574,46.32463,38.05575,46.32451
16711680,38.0557,46.32315,38.05561,46.32321,38.0556,46.32333,38.05568,46.3234,38.05577,46.32334,38.05578,46.32322
16711680,38.05756,46.3067,38.05747,46.30675,38.05746,46.30688,38.05754,46.30694,38.05763,46.30689,38.05764,46.30677
16711680,38.09311,46.27862,38.09302,46.27867,38.093,46.27879,38.09308,46.27886,38.09317,46.27881,38.09319,46.27868
16711680,37.39822,46.23857,37.39813,46.23863,37.39812,46.23875,37.3982,46.23881,37.39829,46.23876,37.3983,46.23864
16711680,37.41993,46.22131,37.41984,46.22136,37.41983,46.22148,37.41991,46.22155,37.42,46.2215,37.42001,46.22137
16711680,37.16662,46.0975,37.16653,46.09756,37.16652,46.09768,37.16659,46.09774,37.16668,46.09769,37.1667,46.09757
16711680,37.49063,45.8842,37.49054,45.88426,37.49053,45.88438,37.49061,45.88444,37.4907,45.88439,37.49071,45.88427
16711680,36.95622,46.12235,36.95613,46.1224,36.95612,46.12252,36.9562,46.12259,36.95629,46.12254,36.9563,46.12242
16711680,32.69447,47.27801,32.69438,47.27795,32.69429,47.278,32.69429,47.27811,32.69437,47.27817,32.69446,47.27812
16711680,31.56037,48.18866,31.56029,48.1886,31.5602,48.18865,31.56019,48.18876,31.56027,48.18882,31.56036,48.18877
16711680,33.77373,46.54796,33.77364,46.5479,33.77355,46.54795,33.77355,46.54806,33.77363,46.54812,33.77372,46.54807
16711680,33.62166,46.40532,33.62157,46.40526,33.62148,46.40531,33.62148,46.40542,33.62156,46.40549,33.62165,46.40543
16711680,33.11501,46.17447,33.11493,46.17441,33.11484,46.17446,33.11483,46.17457,33.11491,46.17463,33.115,46.17458
16711680,33.39061,49.66599,33.39052,49.66604,33.3905,49.66616,33.39058,49.66623,33.39067,49.66618,33.39069,49.66606
16711680,33.47432,50.27213,33.47423,50.27217,33.47421,50.27229,33.47429,50.27236,33.47438,50.27231,33.47439,50.2722
16711680,33.62965,50.08971,33.62956,50.08976,33.62955,50.08988,33.62962,50.08994,33.62971,50.0899,33.62973,50.08978
16711680,34.00028,50.68776,34.00019,50.68781,34.00017,50.68792,34.00024,50.68799,34.00034,50.68795,34.00035,50.68783
16711680,31.84639,49.85489,31.8463,49.85494,31.84628,49.85505,31.84635,49.85512,31.84644,49.85507,31.84646,49.85496
16711680,32.89498,51.53227,32.89488,51.53232,32.89487,51.53243,32.89494,51.5325,32.89503,51.53246,32.89505,51.53234
16711680,32.62431,51.31919,32.62422,51.31923,32.6242,51.31935,32.62428,51.31942,32.62437,51.31937,32.62439,51.31926
16711680,33.85785,48.27098,33.85776,48.27103,33.85775,48.27115,33.85782,48.27121,33.85791,48.27116,33.85793,48.27105
16711680,33.50437,48.36174,33.50428,48.36178,33.50426,48.3619,33.50434,48.36196,33.50443,48.36192,33.50444,48.3618
16711680,33.43457,48.27567,33.43448,48.27572,33.43447,48.27583,33.43454,48.2759,33.43463,48.27585,33.43465,48.27574
16711680,33.56208,48.01914,33.56198,48.01919,33.56197,48.0193,33.56205,48.01937,33.56214,48.01932,33.56215,48.0192
16711680,34.50557,49.69479,34.50548,49.69483,34.50546,49.69495,34.50554,49.69502,34.50563,49.69497,34.50565,49.69486
16711680,34.69743,50.00228,34.69733,50.00233,34.69732,50.00244,34.69739,50.00252,34.69749,50.00247,34.6975,50.00235
16711680,34.08279,49.64278,34.0827,49.64283,34.08269,49.64294,34.08276,49.64301,34.08285,49.64296,34.08287,49.64285
